,PM10_CONC_0,PM2_5_CONC_0,O3_0,NO2_0,CO_0,SO2_0,PM10_AQI_0,PM2_5_AQI_0,PM10_CONC_1,PM2_5_CONC_1,O3_1,NO2_1,CO_1,SO2_1,PM10_AQI_1,PM2_5_AQI_1,PM10_CONC_2,PM2_5_CONC_2,O3_2,NO2_2,CO_2,SO2_2,PM10_AQI_2,PM2_5_AQI_2,PM10_CONC_3,PM2_5_CONC_3,O3_3,NO2_3,CO_3,SO2_3,PM10_AQI_3,PM2_5_AQI_3,PM10_CONC_4,PM2_5_CONC_4,O3_4,NO2_4,CO_4,SO2_4,PM10_AQI_4,PM2_5_AQI_4,PM10_CONC_5,PM2_5_CONC_5,O3_5,NO2_5,CO_5,SO2_5,PM10_AQI_5,PM2_5_AQI_5,PM10_CONC_6,PM2_5_CONC_6,O3_6,NO2_6,CO_6,SO2_6,PM10_AQI_6,PM2_5_AQI_6,PM10_CONC_7,PM2_5_CONC_7,O3_7,NO2_7,CO_7,SO2_7,PM10_AQI_7,PM2_5_AQI_7,PM10_CONC_8,PM2_5_CONC_8,O3_8,NO2_8,CO_8,SO2_8,PM10_AQI_8,PM2_5_AQI_8,PM10_CONC_9,PM2_5_CONC_9,O3_9,NO2_9,CO_9,SO2_9,PM10_AQI_9,PM2_5_AQI_9,PM10_CONC_10,PM2_5_CONC_10,O3_10,NO2_10,CO_10,SO2_10,PM10_AQI_10,PM2_5_AQI_10,PM10_CONC_11,PM2_5_CONC_11,O3_11,NO2_11,CO_11,SO2_11,PM10_AQI_11,PM2_5_AQI_11,PM10_CONC_12,PM2_5_CONC_12,O3_12,NO2_12,CO_12,SO2_12,PM10_AQI_12,PM2_5_AQI_12,PM10_CONC_13,PM2_5_CONC_13,O3_13,NO2_13,CO_13,SO2_13,PM10_AQI_13,PM2_5_AQI_13,PM10_CONC_14,PM2_5_CONC_14,O3_14,NO2_14,CO_14,SO2_14,PM10_AQI_14,PM2_5_AQI_14,PM10_CONC_15,PM2_5_CONC_15,O3_15,NO2_15,CO_15,SO2_15,PM10_AQI_15,PM2_5_AQI_15,PM10_CONC_16,PM2_5_CONC_16,O3_16,NO2_16,CO_16,SO2_16,PM10_AQI_16,PM2_5_AQI_16,PM10_CONC_17,PM2_5_CONC_17,O3_17,NO2_17,CO_17,SO2_17,PM10_AQI_17,PM2_5_AQI_17,PM10_CONC_18,PM2_5_CONC_18,O3_18,NO2_18,CO_18,SO2_18,PM10_AQI_18,PM2_5_AQI_18,PM10_CONC_19,PM2_5_CONC_19,O3_19,NO2_19,CO_19,SO2_19,PM10_AQI_19,PM2_5_AQI_19,PM10_CONC_20,PM2_5_CONC_20,O3_20,NO2_20,CO_20,SO2_20,PM10_AQI_20,PM2_5_AQI_20,PM10_CONC_21,PM2_5_CONC_21,O3_21,NO2_21,CO_21,SO2_21,PM10_AQI_21,PM2_5_AQI_21,PM10_CONC_22,PM2_5_CONC_22,O3_22,NO2_22,CO_22,SO2_22,PM10_AQI_22,PM2_5_AQI_22,PM10_CONC_23,PM2_5_CONC_23,O3_23,NO2_23,CO_23,SO2_23,PM10_AQI_23,PM2_5_AQI_23,PM10_CONC_24,PM2_5_CONC_24,O3_24,NO2_24,CO_24,SO2_24,PM10_AQI_24,PM2_5_AQI_24,PM10_CONC_25,PM2_5_CONC_25,O3_25,NO2_25,CO_25,SO2_25,PM10_AQI_25,PM2_5_AQI_25,PM10_DAY_AVE,PM2_5_DAY_AVE,O3_DAY_AVE,NO2_DAY_AVE,CO_DAY_AVE,SO2_DAY_AVE,FISH_TOT_PRICE_DAY,FISH_TOT_NUM_DAY,FISH_AVE_PRICE_DAY
2017-07-01,43.45833333,30.625,0.034708333,0.023375,0.483333333,0.00425,39.95833333,90.375,38.875,29.83333333,0.038541667,0.025375,0.5,0.003208333,35.75,88.54166667,37.04166667,29.66666667,0.041708333,0.028375,0.420833333,0.002458333,34.125,88.08333333,52.5,31,0.027583333,0.02275,0.391666667,0.003416667,46.70833333,91.45833333,40.25,27.20833333,0.029791667,0.023208333,0.579166667,0.003916667,36.70833333,82.41666667,40.08333333,30.25,0.0315,0.027333333,0.641666667,0.004708333,37,88.79166667,34.91666667,25.45833333,0.033625,0.019416667,0.3375,0.0045,32.16666667,78.625,49.04166667,35.41666667,0.025833333,0.027208333,0.379166667,0.005875,44.41666667,102.0416667,46.125,34.95833333,0.032375,0.027708333,0.604166667,0.003166667,41.70833333,99.875,36.95833333,30.875,0.048041667,0.01675,0.429166667,0.003,33.95833333,89.58333333,38.91666667,34,0.039625,0.020791667,0.5125,0.004458333,35.79166667,98.33333333,43.66666667,32.5,0.03925,0.025375,0.504166667,0.002541667,40.08333333,94.375,48.66666667,30,0.041375,0.0205,0.383333333,0.004208333,43.95833333,88.16666667,49.41666667,30.91666667,0.034916667,0.025458333,0.420833333,0.004583333,43.83333333,90.41666667,39.95833333,31.70833333,0.035333333,0.021333333,0.491666667,0.004041667,36.875,93.125,42,36.70833333,0.034666667,0.021083333,0.483333333,0.0045,38.79166667,104.875,46.41666667,28.5,0.038333333,0.020541667,0.325,0.006541667,42.08333333,84.70833333,39.91666667,27.54166667,0.0375,0.017291667,0.504166667,0.006,36.625,83.5,41.91666667,31.375,0.034625,0.01875,0.475,0.004291667,38.41666667,92.45833333,48.79166667,27.04166667,0.036708333,0.027708333,0.545833333,0.003291667,43.58333333,82.625,45.875,32.75,0.031791667,0.023166667,0.416666667,0.00375,42.08333333,95.41666667,54.41666667,37.91666667,0.034583333,0.021625,0.429166667,0.004875,48.83333333,107.0416667,40.33333333,24.33333333,0.032625,0.02475,0.508333333,0.005958333,36.875,76.54166667,52.5,34.83333333,0.025291667,0.021125,0.433333333,0.005,47.125,100.4166667,37.04166667,26.45833333,0.031958333,0.028041667,0.575,0.004458333,34.16666667,80.25,41.66666667,25.33333333,0.028916667,0.02525,0.504166667,0.003333333,38.375,78,78,160,125,15,8,5,249700,110,2270
2017-07-02,26.16666667,17.625,0.018708333,0.015583333,0.3125,0.003875,24.20833333,61.625,26.58333333,17.70833333,0.019083333,0.0195,0.3125,0.002916667,24.58333333,61.16666667,27.41666667,21.29166667,0.022333333,0.018291667,0.254166667,0.002083333,25.25,69.20833333,37.04166667,21.70833333,0.013083333,0.01475,0.220833333,0.003,34.16666667,70.66666667,20.66666667,14.08333333,0.016041667,0.013541667,0.445833333,0.003583333,19.16666667,52.375,24.20833333,13.41666667,0.016083333,0.01825,0.475,0.002333333,22.45833333,50.75,19.45833333,14.91666667,0.022625,0.013583333,0.2125,0.004,18,55.16666667,24.66666667,17.125,0.012208333,0.016875,0.216666667,0.005583333,22.83333333,59.375,26.75,20,0.016875,0.021541667,0.466666667,0.002916667,24.75,66.04166667,20.95833333,16.95833333,0.022125,0.01475,0.275,0.0025,19.5,59.04166667,21,16.29166667,0.017208333,0.017666667,0.3625,0.003125,19.5,57.75,28.625,17.83333333,0.01925,0.019791667,0.325,0.002375,26.54166667,61.79166667,30.83333333,17,0.020416667,0.016208333,0.216666667,0.004083333,28.54166667,59.25,28.33333333,18.45833333,0.017708333,0.022375,0.316666667,0.004583333,26.25,62.95833333,28.83333333,23.04166667,0.020666667,0.013958333,0.270833333,0.003833333,26.625,73.20833333,30.70833333,26.625,0.016041667,0.013416667,0.283333333,0.003958333,28.41666667,80.83333333,26.91666667,16.16666667,0.018666667,0.013916667,0.15,0.00625,24.83333333,57.95833333,23.45833333,14.83333333,0.036375,0.011125,0.291666667,0.0055,21.66666667,55.125,25.33333333,19.45833333,0.017458333,0.010958333,0.25,0.003541667,23.375,65.70833333,27.16666667,15.625,0.019875,0.016,0.4625,0.002583333,25.16666667,56.75,30.25,19.625,0.017916667,0.012708333,0.2,0.002875,27.91666667,66.375,38.95833333,25.41666667,0.016083333,0.013583333,0.220833333,0.004583333,36.125,79.04166667,21.08333333,13,0.029083333,0.012375,0.316666667,0.005375,19.5,50.41666667,24.54166667,15.625,0.013375,0.012625,0.241666667,0.004416667,22.66666667,56.33333333,19.16666667,11.25,0.015708333,0.016666667,0.429166667,0.003375,17.875,44.58333333,18.75,11.75,0.011875,0.014458333,0.308333333,0.003,17.45833333,46.83333333,54,139,100,13,6,2,-1,-1,-1
2017-07-03,22.125,14.54166667,0.027,0.017333333,0.325,0.003916667,20.5,53.04166667,21.95833333,12.91666667,0.024916667,0.024375,0.4,0.002875,20.375,47.33333333,21.95833333,15.41666667,0.027916667,0.023708333,0.291666667,0.002,20.33333333,54.75,29,16.33333333,0.022333333,0.016541667,0.254166667,0.003,26.83333333,57.5,18.29166667,12.08333333,0.02225,0.015708333,0.45,0.003583333,17.04166667,45.375,21.95833333,14.29166667,0.026958333,0.017375,0.329166667,0.003833333,20.33333333,52.5,17.16666667,11.91666667,0.032166667,0.014833333,0.225,0.004041667,16,45.08333333,22.95833333,16.125,0.019,0.020541667,0.2625,0.005833333,21.29166667,54.58333333,22.75,15.875,0.027,0.02275,0.483333333,0.002833333,21.16666667,55.58333333,15.95833333,12.375,0.031583333,0.016375,0.291666667,0.00275,14.83333333,46.25,16.70833333,12.83333333,0.026375,0.015625,0.383333333,0.003583333,15.54166667,47.375,23.41666667,13.79166667,0.027791667,0.020875,0.354166667,0.002291667,21.58333333,50.04166667,26.5,15.83333333,0.031041667,0.017333333,0.245833333,0.004125,24.5,54.91666667,25.75,15.45833333,0.023583333,0.023666667,0.370833333,0.0045,23.79166667,54.875,24.20833333,16.66666667,0.027833333,0.015625,0.320833333,0.003541667,22.45833333,58.25,24.29166667,18.70833333,0.024041667,0.0165,0.3125,0.004,22.58333333,63,24.91666667,13.875,0.025916667,0.015666667,0.195833333,0.006083333,22.91666667,51.04166667,20.25,13.45833333,0.03975,0.011708333,0.304166667,0.005208333,18.83333333,50.04166667,22.58333333,16.41666667,0.028166667,0.012625,0.275,0.003458333,20.95833333,58.08333333,25.45833333,13.125,0.028208333,0.019916667,0.475,0.002583333,23.5,47.29166667,26.04166667,15.66666667,0.027958333,0.014083333,0.229166667,0.003,24,55.95833333,22.125,20.04166667,0.026791667,0.014958333,0.225,0.00425,20.5,66.54166667,18.25,11.04166667,0.033708333,0.013041667,0.354166667,0.0055,16.91666667,42.91666667,21.58333333,13.375,0.022625,0.014041667,0.266666667,0.00475,20,48.625,18.54166667,13.04166667,0.026416667,0.018583333,0.4625,0.003708333,17.16666667,47.41666667,19.25,11.83333333,0.0195,0.016416667,0.325,0.002958333,17.83333333,44.16666667,54,125,71,21,6,2,38000,28,1357.142857
2017-07-04,33.75,23.54166667,0.035,0.020625,0.391666667,0.004208333,31.29166667,75.125,33.58333333,23.58333333,0.035833333,0.025583333,0.429166667,0.003541667,31.16666667,75.16666667,32.625,25.16666667,0.042083333,0.024291667,0.35,0.002708333,30.25,78.54166667,46.54166667,27.25,0.028333333,0.022625,0.341666667,0.003416667,42.875,83.29166667,29.5,21.16666667,0.027166667,0.022958333,0.545833333,0.003666667,27.33333333,69.375,31.08333333,20.54166667,0.032,0.024083333,0.545833333,0.004833333,28.79166667,68.20833333,27.625,20.29166667,0.039791667,0.019625,0.275,0.004291667,25.54166667,68.33333333,35.70833333,27.91666667,0.030291667,0.02175,0.316666667,0.006375,33,84.83333333,35.54166667,26.45833333,0.032333333,0.023083333,0.4875,0.00375,32.875,81.33333333,29.79166667,22.70833333,0.043041667,0.012375,0.345833333,0.003125,27.45833333,73.25,30.20833333,24.04166667,0.036333333,0.016416667,0.441666667,0.003583333,27.875,76.125,34.16666667,22.45833333,0.040833333,0.018083333,0.383333333,0.00275,31.66666667,72.91666667,39.08333333,25.5,0.043666667,0.014708333,0.220833333,0.005291667,36.25,79.16666667,39.45833333,24.70833333,0.030791667,0.024625,0.4125,0.005666667,36.5,77.54166667,35.375,27,0.035833333,0.020125,0.391666667,0.004333333,32.75,82.29166667,35.70833333,29.54166667,0.033333333,0.020208333,0.383333333,0.00425,33,87.95833333,34.25,20.91666667,0.033583333,0.018291667,0.2625,0.005958333,31.79166667,69.25,30.25,20.04166667,0.04225,0.01625,0.4,0.005583333,27.91666667,66.66666667,30.5,21.58333333,0.036583333,0.015416667,0.366666667,0.003458333,28.29166667,69.16666667,37.33333333,23.375,0.035333333,0.026,0.4875,0.003125,34.33333333,74.95833333,36,22.79166667,0.035041667,0.018833333,0.325,0.003,33.20833333,72.79166667,33.75,30,0.033958333,0.021041667,0.325,0.0045,31.29166667,89,30.95833333,18.08333333,0.036375,0.021666667,0.45,0.0055,28.66666667,62.45833333,37.91666667,22.20833333,0.026833333,0.021083333,0.370833333,0.004791667,35.08333333,70.95833333,26.79166667,20.625,0.032916667,0.024166667,0.5875,0.0035,24.79166667,68.125,29.95833333,19.41666667,0.030125,0.021916667,0.408333333,0.003166667,27.70833333,65.54166667,69,119,100,20,9,1,323600,186,1739.784946
2017-07-05,39,27.29166667,0.043958333,0.023458333,0.420833333,0.004333333,36.20833333,83.45833333,34.45833333,25.75,0.043416667,0.029,0.466666667,0.003541667,31.75,80.16666667,33.375,26.25,0.04975,0.029791667,0.383333333,0.002958333,30.875,81.04166667,46.25,29.375,0.038875,0.022458333,0.333333333,0.0035,42.625,87.83333333,33.875,24.83333333,0.039458333,0.022583333,0.558333333,0.003833333,31.33333333,78,41.83333333,25.375,0.04325,0.022125,0.583333333,0.004625,38.08333333,79.125,31.79166667,23.04166667,0.048291667,0.022666667,0.320833333,0.004416667,29.41666667,74.25,39.625,29.70833333,0.043958333,0.020458333,0.35,0.006166667,36.375,88.75,42.33333333,28.5,0.036791667,0.028541667,0.429166667,0.003083333,38.79166667,86.16666667,31.33333333,24.04166667,0.045208333,0.01975,0.404166667,0.002875,28.91666667,76.29166667,33.29166667,26.66666667,0.036833333,0.024375,0.495833333,0.003958333,30.83333333,82.125,36.79166667,25.29166667,0.042,0.02675,0.441666667,0.002833333,34.125,78.875,42.25,26.625,0.039625,0.023958333,0.2875,0.004291667,38.45833333,82,45.20833333,28.41666667,0.035125,0.02725,0.4125,0.006083333,40.16666667,86.375,38.54166667,29.33333333,0.045125,0.022708333,0.4375,0.004958333,35.375,87.95833333,38.79166667,34.08333333,0.041166667,0.02275,0.416666667,0.004416667,35.875,98.41666667,44.95833333,26.625,0.042541667,0.024083333,0.354166667,0.007,40.625,81.95833333,38.125,26,0.052416667,0.016416667,0.4625,0.0065,35.29166667,80.29166667,41,30.79166667,0.054833333,0.017583333,0.416666667,0.003791667,37.875,90.79166667,45.29166667,26.58333333,0.045625,0.029875,0.491666667,0.004041667,40.58333333,81.91666667,43.04166667,28.58333333,0.049041667,0.020125,0.35,0.00325,39.66666667,86.125,39,32.70833333,0.051375,0.020458333,0.3625,0.005125,36.20833333,95.08333333,37.5,23.625,0.047333333,0.025041667,0.4625,0.005916667,34.16666667,75.5,44.25,30.75,0.038041667,0.021458333,0.370833333,0.004541667,40.33333333,91.41666667,35.5,24.04166667,0.045833333,0.024916667,0.616666667,0.004416667,32.83333333,76.20833333,35.25,22.625,0.043666667,0.022791667,0.433333333,0.0035,32.54166667,73.20833333,74,151,38,17,13,2,30000,56,535.7142857
2017-07-06,48.95833333,34.33333333,0.045125,0.030583333,0.516666667,0.004625,44.75,98.66666667,42.66666667,31.95833333,0.0495,0.036208333,0.558333333,0.0035,39.29166667,93.29166667,44.08333333,34.125,0.054291667,0.041625,0.520833333,0.002958333,40.125,98.625,52.5,36.08333333,0.040416667,0.028166667,0.425,0.003666667,47.33333333,103,43.45833333,29.04166667,0.038416667,0.032041667,0.633333333,0.003958333,39.875,86.79166667,49.04166667,31.83333333,0.039875,0.028125,0.683333333,0.004,44.58333333,93.08333333,39.95833333,27.66666667,0.053541667,0.028916667,0.379166667,0.004583333,36.66666667,84.04166667,49.70833333,34.75,0.034291667,0.029416667,0.3875,0.0065,45.29166667,100.0416667,51.83333333,35.41666667,0.043416667,0.037916667,0.55,0.003083333,46.66666667,101.4583333,41.04166667,31.625,0.059291667,0.023416667,0.454166667,0.00275,37.5,92.91666667,38.875,32.29166667,0.047666667,0.026666667,0.55,0.003625,35.75,93.75,44.16666667,30.5,0.052875,0.029458333,0.479166667,0.002625,40.70833333,90.25,47.75,34.875,0.054625,0.025416667,0.3625,0.004166667,43.125,99.5,55.625,36.20833333,0.043833333,0.028083333,0.45,0.005625,49.20833333,103.4166667,50.04166667,37.91666667,0.047166667,0.030541667,0.558333333,0.005041667,45.41666667,107.4583333,52.16666667,43.66666667,0.041,0.03075,0.566666667,0.004583333,46.75,120.625,56.45833333,33.95833333,0.044666667,0.030333333,0.479166667,0.007833333,49.45833333,98.25,50.95833333,35.29166667,0.047583333,0.025125,0.608333333,0.00825,46.25,101.2083333,54.54166667,38.5,0.046333333,0.022625,0.55,0.005,48.29166667,108.9166667,60.20833333,35.75,0.0455,0.039041667,0.6,0.004958333,52.29166667,102.125,54.875,36.45833333,0.0435,0.028125,0.4625,0.003833333,48.70833333,104,51.33333333,42.83333333,0.043125,0.033208333,0.525,0.006583333,46.625,119.1666667,48.66666667,30.54166667,0.045125,0.034541667,0.595833333,0.006333333,44.29166667,90.41666667,58.41666667,41.45833333,0.032166667,0.033,0.475,0.004791667,51.79166667,115.2083333,41.375,28.16666667,0.038666667,0.034666667,0.691666667,0.004208333,38.29166667,84.83333333,44.79166667,27.25,0.038708333,0.029791667,0.466666667,0.003083333,41.45833333,83,41,135,86,10,6,1,22000,30,733.3333333
2017-07-07,22.45833333,13.33333333,0.015625,0.023875,0.375,0.004041667,20.79166667,52.41666667,20.875,11.625,0.014291667,0.030625,0.425,0.003208333,19.41666667,46.08333333,22.91666667,14.5,0.013625,0.037875,0.3875,0.00225,21.25,55.33333333,23.375,14.625,0.012666667,0.019375,0.270833333,0.003041667,21.58333333,55.91666667,19.79166667,11.70833333,0.013625,0.023,0.5375,0.003916667,18.375,46.20833333,23.91666667,9.666666667,0.013916667,0.024625,0.5375,0.003208333,22.08333333,37.20833333,18.45833333,11.375,0.016958333,0.025958333,0.270833333,0.00425,17.125,45.125,26.25,15.5,0.013625,0.022166667,0.241666667,0.0065,24.25,55.5,26.70833333,14.875,0.010291667,0.033416667,0.45,0.002791667,24.41666667,55.58333333,26.04166667,15.20833333,0.012125,0.025041667,0.395833333,0.002791667,24.04166667,55.79166667,23.66666667,14.33333333,0.011625,0.026166667,0.491666667,0.00325,21.95833333,54.08333333,28.75,15.91666667,0.016833333,0.025875,0.391666667,0.0025,26.54166667,58.41666667,24.125,12.79166667,0.012791667,0.026291667,0.2125,0.003416667,22.33333333,49.625,23.95833333,13.75,0.015375,0.026666667,0.4,0.004333333,22.20833333,52.58333333,23.25,15.83333333,0.015916667,0.02275,0.375,0.003583333,21.5,58.33333333,19.16666667,15.79166667,0.015791667,0.020333333,0.333333333,0.007541667,17.91666667,58.45833333,21.5,11.66666667,0.016166667,0.022958333,0.275,0.006333333,19.91666667,46.45833333,19.91666667,11.66666667,0.028833333,0.017041667,0.345833333,0.005458333,18.41666667,45.95833333,15.375,11.95833333,0.021125,0.014041667,0.304166667,0.003125,14.25,48.5,24.54166667,12.70833333,0.016708333,0.025833333,0.533333333,0.002375,22.66666667,49.45833333,23.625,12.29166667,0.016083333,0.020083333,0.258333333,0.0025,21.70833333,49.08333333,23.91666667,17.16666667,0.017583333,0.020333333,0.266666667,0.004291667,22.125,61.29166667,18.875,10.66666667,0.02175,0.020791667,0.366666667,0.005208333,17.5,42.375,23.54166667,15.45833333,0.011791667,0.02125,0.320833333,0.004416667,21.83333333,56.25,18.41666667,10.54166667,0.015666667,0.023416667,0.529166667,0.004041667,17.29166667,42.66666667,20.375,11.41666667,0.015208333,0.020125,0.333333333,0.003125,19,45.16666667,46,98,118,16,5,1,348000,138,2521.73913
2017-07-08,25.95833333,16.16666667,0.020166667,0.018416667,0.35,0.004083333,24.08333333,57.625,25.54166667,14.83333333,0.018375,0.024083333,0.3875,0.00325,23.66666667,53.25,26.25,16.95833333,0.019083333,0.027208333,0.304166667,0.002333333,24.29166667,59.54166667,27.41666667,17.70833333,0.015375,0.017666667,0.2625,0.003,25.375,61.83333333,21.75,14.625,0.018083333,0.016,0.45,0.003541667,20.16666667,52.08333333,25.16666667,11.83333333,0.016416667,0.018833333,0.554166667,0.00425,23.16666667,43.20833333,20.79166667,13.29166667,0.026541667,0.015708333,0.208333333,0.004125,19.16666667,49.41666667,27.04166667,18.83333333,0.014541667,0.016958333,0.25,0.006041667,25.04166667,62.04166667,29.33333333,18.25,0.014791667,0.0255,0.395833333,0.002583333,27.20833333,62.125,28.08333333,19,0.020125,0.0215,0.366666667,0.003125,26,63.04166667,24.91666667,17.45833333,0.014625,0.019833333,0.4375,0.005,23.125,60.33333333,30.45833333,16.5,0.016541667,0.025,0.3875,0.002333333,28.25,57.54166667,27.375,17.75,0.020666667,0.020666667,0.158333333,0.00375,25.20833333,60.33333333,28.125,17.875,0.017875,0.023333333,0.391666667,0.004875,26.04166667,60.91666667,28.375,19.54166667,0.021375,0.016083333,0.333333333,0.004291667,26.20833333,66.29166667,27.125,20.41666667,0.020666667,0.01575,0.3,0.007666667,25.08333333,67.83333333,27.75,14.66666667,0.024333333,0.015375,0.254166667,0.006333333,25.70833333,53.70833333,23.29166667,14.33333333,0.034916667,0.013208333,0.354166667,0.005791667,21.54166667,52.95833333,23.45833333,15.54166667,0.021666667,0.013041667,0.316666667,0.003083333,21.75,56,29.875,15.91666667,0.021833333,0.019708333,0.383333333,0.002625,27.625,56.91666667,27.70833333,15.41666667,0.024125,0.011583333,0.225,0.002291667,25.75,55.58333333,28.41666667,20.70833333,0.02075,0.015583333,0.258333333,0.004625,26.33333333,69,20.29166667,12.25,0.034291667,0.013083333,0.370833333,0.005125,18.83333333,46.08333333,25.54166667,15.375,0.018208333,0.012833333,0.270833333,0.004208333,23.66666667,55.16666667,21.95833333,13.29166667,0.017083333,0.020083333,0.55,0.004208333,20.20833333,48.5,22.375,12.75,0.01375,0.019791667,0.358333333,0.003,20.75,47.5,71,91,132,14,9,1,309700,137,2260.583942
2017-07-09,27,18.41666667,0.022958333,0.020583333,0.408333333,0.004,24.95833333,64.04166667,26.41666667,17.5,0.02225,0.026,0.45,0.003208333,24.45833333,61.75,26.375,19.41666667,0.0235,0.031416667,0.383333333,0.002166667,24.25,66.125,31.58333333,21.70833333,0.016583333,0.018875,0.3375,0.003041667,29.29166667,71.20833333,23.45833333,15.33333333,0.018458333,0.019083333,0.570833333,0.003583333,21.75,55.75,26.5,13.875,0.017708333,0.021083333,0.604166667,0.003541667,24.54166667,51.29166667,20.91666667,16.08333333,0.0275,0.021,0.295833333,0.004166667,19.41666667,57.875,27.54166667,17.08333333,0.0175,0.015833333,0.3,0.006125,25.54166667,59.91666667,26.83333333,19.125,0.016583333,0.028125,0.491666667,0.002708333,24.875,65.45833333,25.54166667,16.95833333,0.021958333,0.0175,0.291666667,0.00275,23.625,59.91666667,24.125,16.79166667,0.015458333,0.021666667,0.520833333,0.004583333,22.375,59.04166667,31.625,18.58333333,0.018916667,0.024791667,0.4375,0.002666667,29.33333333,64.25,27.41666667,18.25,0.023916667,0.018583333,0.170833333,0.00325,25.41666667,61.625,28.45833333,19.45833333,0.021208333,0.023958333,0.416666667,0.004708333,26.375,65.54166667,28.66666667,23.04166667,0.024791667,0.018833333,0.4125,0.003958333,26.5,74.04166667,27.54166667,24.45833333,0.02625,0.017916667,0.379166667,0.00925,25.41666667,76.875,26.33333333,17.58333333,0.028333333,0.017416667,0.304166667,0.006625,24.33333333,61,25.16666667,18.54166667,0.037958333,0.015875,0.425,0.00575,23.29166667,63.29166667,29.58333333,21.66666667,0.029458333,0.01325,0.3875,0.003166667,27.33333333,70.29166667,29.58333333,18.29166667,0.027375,0.02275,0.525,0.002458333,27.41666667,63.25,31.95833333,19.04166667,0.02225,0.021083333,0.354166667,0.002541667,29.625,64.58333333,29.66666667,23.95833333,0.025416667,0.0195,0.35,0.005208333,27.5,76.25,25.625,15.66666667,0.038958333,0.023416667,0.491666667,0.005708333,23.83333333,56,26.625,19.75,0.017708333,0.018458333,0.354166667,0.004375,24.625,66.66666667,23.875,13.95833333,0.018125,0.019375,0.595833333,0.004375,22.08333333,52.08333333,22.91666667,14.41666667,0.018166667,0.019208333,0.379166667,0.003,21.25,53.20833333,43,156,101,17,3,1,-1,-1,-1
2017-07-10,13.54166667,8.625,0.014833333,0.021208333,0.345833333,0.003791667,12.41666667,35.5,12.58333333,6.541666667,0.01275,0.027083333,0.4125,0.00275,11.58333333,27.125,13.20833333,9.291666667,0.011416667,0.032916667,0.358333333,0.002,12.20833333,37.25,16.79166667,11.83333333,0.010416667,0.02075,0.270833333,0.003,15.45833333,45.95833333,12.45833333,7.208333333,0.013125,0.021166667,0.4875,0.003708333,11.54166667,29.25,15.83333333,6.25,0.012208333,0.021583333,0.55,0.003375,14.66666667,26.29166667,10.70833333,7.416666667,0.017833333,0.022416667,0.241666667,0.004291667,9.791666667,30.58333333,14.66666667,9.208333333,0.012166667,0.019125,0.258333333,0.005958333,13.54166667,36.79166667,13.625,9.291666667,0.010625,0.028208333,0.420833333,0.002333333,12.70833333,37.25,7.833333333,5.166666667,0.018125,0.018875,0.204166667,0.002416667,7.375,21.375,11,6.458333333,0.013458333,0.019875,0.4125,0.003166667,10.20833333,27,16.125,7.708333333,0.0165,0.022041667,0.325,0.002166667,14.83333333,31.875,12.375,7.583333333,0.018416667,0.020791667,0.1,0.003,11.45833333,30.75,13.75,8.75,0.013541667,0.024833333,0.383333333,0.004,12.625,35.41666667,16.25,11.33333333,0.014583333,0.0215,0.35,0.003458333,15,44.125,13.16666667,11.83333333,0.014208333,0.0195,0.308333333,0.007958333,12.16666667,45.45833333,13.58333333,8.083333333,0.0155,0.021666667,0.254166667,0.006583333,12.5,32.95833333,12.58333333,8.166666667,0.01975,0.016416667,0.3375,0.004875,11.625,33.625,11.83333333,9.625,0.01825,0.014416667,0.283333333,0.002791667,11,39.41666667,15.125,8.166666667,0.017458333,0.021625,0.429166667,0.002,13.91666667,33.33333333,17.04166667,8.666666667,0.018166667,0.017375,0.266666667,0.002458333,15.83333333,35.79166667,16.5,14.33333333,0.017125,0.018291667,0.245833333,0.004833333,15.25,54.375,12.33333333,7.041666667,0.018541667,0.017208333,0.375,0.004375,11.41666667,29.125,11.95833333,10,0.011375,0.019333333,0.316666667,0.004375,11.08333333,40.83333333,14.58333333,7.041666667,0.012541667,0.023041667,0.3625,0.004833333,13.45833333,29.45833333,13.58333333,7.416666667,0.011958333,0.021333333,0.3375,0.003041667,12.58333333,31.08333333,69,81,175,27,7,2,67600,61,1108.196721
